mean_distance,mean_duration,total_amount,rush_hour
1.0082178217821782,8.363861386138614,5.8,1
3.31625,25.354166666666668,14.3,0
1.042258064516129,6.738709677419355,9.8,0
4.17,29.216666666666665,23.3,1
2.42375,17.214583333333334,11.8,0
3.19,23.023809523809522,20.8,1
10.131388888888889,31.942708333333336,34.800000000000004,1
1.0263461538461538,9.357051282051282,9.3,1
3.7325,17.766666666666666,15.3,0
1.0377777777777777,10.083333333333334,4.8,0
0.73,5.683333333333334,6.8,0
1.112857142857143,12.35873015873016,7.800000000000001,1
0.7693548387096775,31.942708333333336,13.3,0
0.9426923076923077,7.425000000000001,6.3,0
0.6621428571428571,4.577380952380952,3.8,0
1.230597014925373,31.942708333333336,8.299999999999999,0
1.3381818181818181,9.498484848484848,6.3,1
1.39,10.877777777777778,10.3,0
9.53,26.6,29.8,0
11.54,31.942708333333336,37.8,0
0.9587096774193548,7.353225806451612,9.8,0
1.2175,8.466666666666667,8.8,1
1.3399999999999999,10.166666666666666,8.8,1
1.2128571428571429,10.923015873015872,7.299999999999999,1
6.525,27.549999999999997,24.8,0
7.5,22.516666666666666,25.3,0
0.981923076923077,8.055128205128206,5.8,0
0.714,5.309444444444444,6.3,1
1.44875,7.65625,7.8,0
0.7276315789473684,31.942708333333336,6.8,0
1.488,6.696666666666667,7.800000000000001,0
1.6576923076923078,11.67051282051282,9.8,0
8.415,28.775,27.8,0
1.1223076923076922,7.037179487179487,7.8,0
3.0700000000000003,20.200000000000003,16.3,1
1.9900000000000002,10.841304347826087,11.3,0
0.9903225806451613,31.942708333333336,6.8,0
0.9922950819672132,10.048087431693988,13.8,0
2.60125,15.379166666666666,13.8,0
1.0834782608695652,8.333333333333332,7.800000000000001,0
5.7,24.283333333333335,23.3,0
10.445,31.942708333333336,35.800000000000004,1
2.841666666666667,18.180555555555554,12.3,1
1.1333333333333335,8.183333333333332,7.3,0
3.682,13.276666666666666,15.3,0
1.3383333333333332,10.683333333333332,12.3,0
2.2,8.566666666666666,10.8,0
1.2804166666666668,8.785416666666666,6.3,0
7.02,16.0,22.8,0
1.2505128205128206,9.424358974358976,6.8,0
3.65,18.783333333333335,16.8,0
0.8476923076923076,7.06923076923077,7.300000000000001,0
2.44,12.923809523809524,12.8,0
1.6524999999999999,11.970833333333333,13.3,1
0.9643478260869565,7.887681159420289,7.8,0
0.6377777777777778,5.6194444444444445,4.3,0
1.22075,6.367916666666667,10.8,1
4.27,15.616666666666667,15.8,0
0.2,2.1166666666666667,5.3,1
3.906,16.4,14.3,0
2.2966666666666664,13.444444444444445,10.8,1
1.4125,12.547500000000001,12.3,0
8.3,22.933333333333334,26.8,0
0.8484615384615384,31.942708333333336,7.8,0
4.85,23.46666666666667,22.3,0
1.0214814814814814,8.362962962962964,11.8,1
1.181904761904762,10.54047619047619,5.8,0
0.9,6.554166666666667,5.8,0
6.5424999999999995,19.554166666666667,24.3,0
2.1,7.533333333333333,9.3,0
1.0878125,9.413541666666667,6.8,0
1.1223076923076922,7.037179487179487,7.3,0
3.315,24.012500000000003,13.3,1
1.3051219512195122,8.928455284552845,7.3,1
1.38,10.455555555555556,16.8,1
0.9936842105263157,6.028070175438597,6.3,0
1.4192857142857143,10.535714285714286,9.3,0
2.1383333333333336,13.63888888888889,10.8,0
1.6789999999999998,15.05,8.3,0
0.9936842105263157,6.028070175438597,11.3,0
0.88,2.8833333333333333,5.8,0
0.8842857142857143,6.411904761904762,4.8,0
1.799642857142857,15.05595238095238,18.8,1
1.2633333333333332,7.298148148148148,9.3,0
1.0374193548387096,6.557258064516129,5.3,1
1.513125,10.688541666666666,9.3,0
2.06,24.266666666666666,16.299999999999997,0
1.6119999999999999,9.234444444444446,9.8,0
1.3688,6.6433333333333335,6.3,0
0.8944444444444445,5.764550264550265,7.3,0
3.4166666666666665,30.366666666666664,12.8,0
6.065,29.525,25.3,0
1.4830769230769232,10.334615384615384,11.8,0
2.06,24.266666666666666,16.3,0
2.419090909090909,17.97878787878788,15.3,1
3.748333333333333,19.830555555555556,15.8,1
1.7342857142857144,11.402380952380952,10.8,0
1.0814285714285714,9.107142857142858,12.8,0
1.3257692307692308,13.116666666666667,7.3,1
2.04,14.107575757575757,15.3,1
0.748,7.765555555555555,10.8,0
1.0834782608695652,8.333333333333332,7.800000000000001,0
1.7342857142857144,12.597619047619048,10.8,1
1.474705882352941,13.119607843137254,9.8,0
15.837142857142856,31.942708333333336,42.3,0
1.6821052631578948,15.101754385964913,7.8,0
1.1266666666666667,8.00925925925926,15.3,0
1.731875,9.523958333333333,7.8,0
4.68,13.916666666666668,18.8,1
0.57,4.35,6.3,0
1.236842105263158,10.524561403508772,7.299999999999999,1
1.927741935483871,12.154301075268817,9.3,1
5.073333333333333,24.277777777777782,21.3,1
5.76,23.25,21.3,1
2.9066666666666667,17.068055555555556,12.3,0
2.7554545454545454,17.88030303030303,16.3,1
0.9177083333333332,8.720138888888888,4.8,1
4.29,21.18888888888889,14.3,0
1.1652173913043478,8.65144927536232,6.3,1
10.1,28.016666666666666,30.800000000000004,0
2.0,8.1,10.3,0
1.1975,11.170833333333333,7.8,0
1.1131578947368421,7.923684210526316,8.3,0
9.202222222222222,28.107407407407408,33.8,0
8.7,28.85,29.3,0
0.8944444444444445,5.764550264550265,6.8,0
4.272,17.023333333333333,18.3,0
1.0045161290322582,31.942708333333336,9.8,1
0.59,2.816666666666667,6.3,1
2.031875,12.7375,12.8,0
0.9757777777777779,31.942708333333336,7.8,1
1.7600000000000002,13.138333333333332,16.8,1
2.75,20.424999999999997,12.8,1
1.7026315789473685,12.049999999999999,8.8,1
9.025,22.2125,29.300000000000004,0
2.1,14.666666666666666,12.3,0
2.5125,16.575,12.3,0
1.0214814814814814,8.362962962962964,6.8,1
1.1552941176470588,12.74656862745098,14.3,0
1.81,7.883333333333334,8.8,0
1.2505128205128206,9.424358974358976,12.3,1
10.82,31.942708333333336,33.3,0
1.1034210526315789,8.050438596491228,7.3,0
1.1892307692307693,10.902564102564101,9.8,0
1.0014285714285716,8.030952380952382,7.3,1
3.25,24.7,19.8,0
11.03,31.942708333333336,38.8,0
2.9764285714285714,19.819047619047616,16.8,0
0.7342857142857142,4.15952380952381,6.300000000000001,0
2.107,17.095,14.8,1
1.0083333333333333,9.644444444444444,16.3,1
4.04,21.25,18.8,0
1.3118181818181818,10.590909090909092,8.3,1
1.7623076923076924,13.173076923076923,10.8,1
0.45,6.045833333333333,9.8,1
2.066923076923077,13.137179487179488,9.8,0
2.312307692307692,13.626923076923077,21.3,0
1.04,7.266666666666666,11.8,1
6.021666666666667,28.897222222222222,24.3,0
1.0082178217821782,8.363861386138614,8.3,1
3.0725,31.942708333333336,15.3,0
2.5294117647058822,13.58921568627451,12.3,1
1.1935714285714287,8.438095238095238,6.8,0
3.776,28.929999999999996,17.3,0
9.4,22.45,29.3,0
2.8633333333333333,27.57777777777778,11.8,0
0.72975,8.2675,10.8,0
0.8658823529411765,6.18235294117647,5.8,0
1.8,8.7,9.3,0
7.6,23.466666666666665,25.8,0
4.0,11.3,13.8,0
8.83,28.462121212121215,34.300000000000004,1
1.6219999999999999,9.603333333333333,7.3,0
5.5,12.8,17.299999999999997,0
1.1154166666666667,8.529861111111112,7.8,1
1.530909090909091,10.892424242424243,11.3,0
4.5,18.566666666666666,17.8,0
1.6419047619047618,11.007142857142858,9.8,0
0.0,0.13333333333333333,4.3,1
1.5757142857142856,10.991666666666665,10.3,0
2.58,19.293939393939397,19.3,0
0.7273076923076923,5.239743589743591,3.8,0
0.9511111111111111,4.648148148148149,7.8,0
4.68,27.7375,22.8,0
1.01,7.005555555555556,10.3,0
1.474705882352941,13.119607843137254,12.3,0
3.5033333333333334,18.322222222222223,19.8,1
1.34375,12.832291666666666,9.3,0
0.9705882352941176,8.369607843137254,6.3,0
3.1799999999999997,19.986666666666668,16.3,1
7.64,25.583333333333336,22.3,0
2.4466666666666668,13.752777777777778,13.3,1
10.4,20.8,31.3,0
0.7066666666666667,4.944444444444444,7.3,0
1.62,15.355555555555554,13.8,1
1.0192592592592593,7.873456790123457,5.3,0
2.7433333333333336,15.338888888888889,13.3,0
1.2713513513513512,31.942708333333336,7.3,0
1.4125,12.547500000000001,10.3,1
1.4827272727272727,8.91969696969697,9.3,0
3.685,29.766666666666666,20.8,0
3.8125,17.3875,15.8,0
1.6286363636363637,15.67121212121212,19.3,0
2.1,12.966666666666667,13.8,0
0.9285106382978724,7.659929078014184,10.8,1
0.4,3.8,4.8,1
10.622558139534883,31.942708333333336,35.800000000000004,0
4.5,20.0,18.8,0
0.7076923076923076,5.083333333333333,5.8,0
1.273125,8.052083333333334,8.3,0
3.83625,22.527083333333334,16.8,0
1.44875,7.65625,8.8,1
2.44875,17.94375,18.3,0
0.7342857142857142,4.15952380952381,5.3,0
0.6822222222222223,5.48395061728395,5.3,0
6.59,17.697222222222223,18.3,1
1.1131578947368421,7.923684210526316,6.8,1
4.4,18.3,17.8,0
9.15,26.0875,32.3,0
1.7737500000000002,10.960416666666667,13.3,0
1.9133333333333333,17.194444444444446,11.3,0
2.0833333333333335,16.91851851851852,14.3,0
0.56,3.25,6.3,1
18.225,31.942708333333336,49.3,0
2.871,17.026666666666667,13.3,0
1.5607142857142857,14.825000000000001,9.8,0
1.2713513513513512,31.942708333333336,10.3,1
2.5233333333333334,18.494444444444444,10.8,0
1.2455,8.403333333333332,6.8,0
1.3885714285714283,12.604761904761904,10.3,0
5.463333333333334,20.555555555555554,15.8,0
3.68,17.216666666666665,15.8,0
1.5212903225806453,9.288172043010753,8.3,0
11.3,31.333333333333332,34.3,1
0.6913636363636364,31.942708333333336,6.3,1
5.9399999999999995,26.016666666666666,23.8,1
0.9044444444444445,4.124691358024691,7.300000000000001,0
4.777142857142857,24.976190476190478,20.3,0
1.0978378378378377,9.437837837837838,8.3,0
3.184285714285714,19.01190476190476,23.8,0
2.3216666666666668,13.058333333333332,9.8,0
0.6136842105263158,4.926754385964912,6.3,1
1.0263461538461538,9.357051282051282,7.3,0
1.0754545454545454,11.16060606060606,7.8,0
26.2,31.942708333333336,74.8,0
4.94,31.942708333333336,25.8,0
0.9285106382978724,7.659929078014184,5.8,0
3.56,20.866666666666667,17.3,0
5.024,18.02,22.3,0
0.97,8.06060606060606,10.3,0
0.77,4.483333333333333,5.8,1
1.4310344827586208,12.71264367816092,8.3,0
4.39,15.566666666666666,16.3,0
0.86,4.577777777777778,6.8,0
1.455,8.868055555555555,8.3,1
1.0045161290322582,31.942708333333336,6.8,0
0.7690322580645161,4.996236559139785,6.8,0
2.8,9.95,12.3,0
2.2333333333333334,17.430555555555557,11.8,1
9.46625,31.942708333333336,41.8,0
0.4,3.3,5.3,0
2.606666666666667,12.350000000000001,10.8,0
1.1652380952380952,8.884920634920636,10.3,0
7.365,27.116666666666667,30.3,0
3.0033333333333334,14.96111111111111,16.3,1
1.0105128205128204,8.135042735042735,6.3,0
3.21,20.69375,17.8,1
2.60125,15.379166666666666,13.3,0
1.4269565217391305,9.092753623188406,9.3,0
1.9033333333333333,15.36111111111111,9.3,0
4.1,22.05,18.3,0
2.1,21.083333333333332,15.3,0
1.5966666666666667,11.447222222222223,8.3,1
1.2969696969696969,10.697474747474747,8.3,0
0.8944444444444445,5.764550264550265,6.3,0
7.136666666666667,26.71666666666667,24.3,0
1.3257692307692308,13.116666666666667,7.8,1
1.22075,6.367916666666667,6.8,0
1.66,9.424074074074074,9.3,0
2.3449999999999998,17.303333333333335,16.799999999999997,0
1.0263461538461538,9.357051282051282,6.8,1
0.9964999999999999,6.278333333333333,7.299999999999999,0
0.6353571428571428,6.141666666666667,6.8,0
0.8841379310344828,6.801149425287357,5.8,1
0.8962162162162162,5.78963963963964,7.299999999999999,0
0.9,6.8,7.3,0
2.1075,15.916666666666666,10.3,0
0.66,6.733333333333333,8.3,0
1.2258823529411764,6.353921568627451,7.3,0
0.9942857142857143,8.564285714285715,4.3,0
1.6286363636363637,15.67121212121212,10.3,0
2.6725,14.620833333333334,12.3,0
1.0978378378378377,9.437837837837838,9.3,0
0.775,11.602083333333333,15.8,0
2.25,14.32878787878788,14.8,0
0.9643478260869565,7.887681159420289,5.8,1
10.622558139534883,31.942708333333336,34.300000000000004,0
1.3877777777777778,8.031481481481482,11.8,0
12.3,31.883333333333333,38.3,0
5.325,26.95,24.3,0
3.485,29.275000000000002,18.8,0
0.6303846153846154,5.390384615384615,7.3,0
12.6,29.783333333333335,38.3,0
4.8,16.816666666666666,18.3,0
1.0254761904761904,9.002380952380953,6.8,0
6.3725,25.491666666666667,22.3,0
1.2926923076923076,7.274358974358974,10.3,1
4.6450000000000005,20.85,23.8,1
6.4,19.316666666666666,21.8,0
2.474285714285714,19.304761904761904,16.8,1
2.052258064516129,11.855376344086022,13.8,0
2.4683333333333333,20.733333333333334,15.3,0
1.897391304347826,13.296376811594202,9.3,0
6.97,23.166666666666668,24.8,0
1.6033333333333333,12.825000000000001,11.8,0
1.02,6.183333333333334,6.8,0
1.4142857142857144,12.173809523809524,12.3,0
0.961,4.62,5.3,0
0.9426923076923077,7.425000000000001,5.3,0
9.37,25.294444444444448,29.300000000000004,0
1.1507142857142856,8.308333333333334,7.3,0
0.6791304347826087,8.207246376811593,6.300000000000001,1
0.9922950819672132,10.048087431693988,12.8,1
0.7854545454545455,5.865151515151515,5.8,0
2.825833333333333,23.9375,12.3,0
1.181904761904762,10.54047619047619,6.8,0
3.7920000000000003,15.969999999999999,17.3,0
1.7973076923076923,11.732692307692307,8.8,0
1.7233333333333334,10.478472222222223,10.3,0
3.19,14.763333333333332,14.3,1
1.416153846153846,11.475641025641027,10.8,1
1.455,8.868055555555555,10.3,1
0.775,11.602083333333333,6.800000000000001,0
1.2542857142857142,8.127380952380951,10.8,1
2.44,12.923809523809524,12.8,1
5.374285714285714,18.226190476190474,22.3,0
2.243333333333333,8.544444444444444,11.3,1
2.0314285714285716,11.767857142857142,8.799999999999999,0
0.9922950819672132,10.048087431693988,11.8,1
1.3118181818181818,10.590909090909092,11.3,1
1.0377777777777777,10.751851851851852,9.8,0
1.2442105263157894,6.860526315789474,10.3,0
0.8630434782608696,9.353623188405797,6.3,1
1.44875,7.65625,10.8,0
0.8814285714285715,7.25,5.8,0
1.6275,12.257291666666667,11.8,0
0.7512000000000001,4.763333333333333,6.8,0
2.41,17.323809523809523,9.3,0
1.7091666666666667,12.618055555555555,12.3,0
2.0171428571428573,12.395238095238096,8.8,0
8.46,31.942708333333336,40.3,0
0.75,3.8833333333333333,5.8,0
1.9793333333333334,14.366666666666667,9.3,1
2.3633333333333333,14.722222222222223,12.8,1
1.1640625,8.888020833333334,6.3,0
1.6784615384615384,9.394871794871793,10.3,0
0.928695652173913,8.094927536231884,8.3,1
1.8606666666666667,14.74,11.8,0
1.6224999999999998,12.016666666666666,9.3,0
3.184285714285714,19.01190476190476,16.299999999999997,1
0.9366666666666666,7.622222222222222,4.8,0
5.2525,14.65,20.3,0
2.05,12.75,11.8,1
1.3051219512195122,8.928455284552845,8.3,0
4.415,20.522916666666667,17.8,1
1.6275,12.257291666666667,21.8,0
1.8555555555555554,16.487037037037037,10.8,0
2.62,10.35,11.8,0
2.106923076923077,18.58205128205128,9.3,0
1.3118181818181818,10.590909090909092,9.3,1
2.373888888888889,14.205555555555556,15.3,1
1.0374193548387096,6.557258064516129,8.8,1
0.8346774193548387,4.848387096774194,9.3,1
1.0,6.633333333333334,8.3,1
1.32,10.104444444444445,8.3,0
1.731875,9.523958333333333,14.3,0
3.9799999999999995,25.583333333333336,21.3,0
0.72975,8.2675,8.3,0
2.2622222222222224,13.346296296296297,11.3,0
16.1,31.942708333333336,46.8,0
2.8,10.683333333333334,12.3,0
0.27,6.816666666666666,7.799999999999999,1
1.7777777777777777,13.716666666666667,11.8,0
1.474705882352941,13.119607843137254,12.8,1
3.1025,21.1,14.8,1
1.7022222222222223,11.668518518518518,13.8,0
1.7366666666666668,10.735185185185186,9.8,0
1.22075,6.367916666666667,4.8,0
0.8047916666666667,5.777430555555555,7.3,1
1.8162500000000001,11.666666666666666,9.3,1
1.85,10.491666666666667,10.3,0
1.2969696969696969,10.697474747474747,10.3,1
0.6546666666666667,7.771111111111111,6.3,1
1.7822222222222222,12.933333333333334,10.3,1
2.746,19.65,10.3,0
9.493333333333334,24.287499999999998,32.3,0
0.3,13.133333333333333,10.8,1
1.5977777777777777,13.516666666666667,10.8,0
0.7276315789473684,31.942708333333336,6.3,0
4.542307692307692,15.217948717948719,16.8,0
1.543,11.375,7.3,1
0.659375,5.492708333333333,6.800000000000001,0
1.1173684210526316,10.406140350877193,9.8,0
0.6377777777777778,5.6194444444444445,5.8,0
1.9278947368421053,14.040350877192981,13.3,0
1.90125,8.164583333333333,9.8,1
2.91,8.133333333333333,11.8,0
1.207142857142857,8.170238095238094,10.3,0
1.0057575757575756,6.108080808080808,6.8,0
0.9513513513513514,5.146396396396396,7.3,0
1.0978378378378377,9.437837837837838,6.3,0
1.1223076923076922,7.037179487179487,11.8,1
3.31625,25.354166666666668,23.3,1
1.574,14.895555555555555,11.3,0
3.1799999999999997,19.986666666666668,15.3,1
1.9633333333333334,17.365555555555556,10.8,1
1.1935714285714287,8.438095238095238,6.8,0
7.25,30.116666666666667,22.3,1
10.622558139534883,31.942708333333336,38.3,0
1.7238461538461538,8.842307692307692,7.799999999999999,0
1.8305882352941176,6.292156862745098,8.8,0
11.0,31.942708333333336,36.3,0
0.8766666666666666,4.777777777777778,7.300000000000001,0
1.0878125,9.413541666666667,6.3,0
0.9085714285714286,7.696428571428571,9.3,1
0.8658823529411765,6.18235294117647,7.799999999999999,0
0.9331578947368421,6.890350877192982,5.8,0
6.68,19.833333333333332,23.8,0
1.7872222222222223,14.379629629629628,12.3,0
1.1636,8.545333333333334,9.3,1
1.577142857142857,13.842857142857143,11.8,1
3.1799999999999997,19.986666666666668,22.3,1
0.6136842105263158,4.926754385964912,7.3,0
1.8992857142857142,15.248809523809525,14.3,0
1.476969696969697,9.405555555555555,10.8,0
5.9,28.491666666666667,27.3,0
2.082307692307692,15.16025641025641,11.8,0
2.985,17.84166666666667,15.3,0
0.7690322580645161,4.996236559139785,5.3,0
2.5742857142857143,16.961904761904762,13.3,0
12.32,31.942708333333336,38.8,0
1.9900000000000002,10.841304347826087,12.3,0
1.1827777777777777,9.014814814814816,8.8,1
1.1131578947368421,7.923684210526316,6.3,0
0.8345,6.94,6.3,0
2.4050000000000002,11.425,10.3,0
1.6226666666666667,11.204444444444444,8.3,0
1.8606666666666667,14.74,8.299999999999999,1
0.659375,5.492708333333333,5.3,0
2.9414285714285713,18.216666666666665,11.8,0
6.92,31.942708333333336,38.75,1
1.487142857142857,9.857142857142858,7.300000000000001,1
1.7026315789473685,12.049999999999999,11.3,0
1.545,10.720833333333333,13.3,0
0.9909375,7.9140625,6.3,0
13.899999999999999,31.942708333333336,40.3,0
0.7083333333333334,8.223888888888888,4.800000000000001,0
0.7276315789473684,31.942708333333336,7.8,0
1.0183333333333333,7.858333333333333,9.8,0
7.66,29.2,27.8,0
2.93,19.555,17.3,1
1.3766666666666667,12.685185185185185,12.3,1
3.2975000000000003,12.483333333333334,12.3,0
8.965,31.942708333333336,30.8,0
1.0214814814814814,8.362962962962964,7.3,0
1.4091666666666667,11.329166666666667,7.3,0
2.60125,15.379166666666666,14.3,1
1.0154545454545454,7.05,7.800000000000001,0
0.8658823529411765,6.18235294117647,6.3,0
1.052741935483871,8.274731182795698,6.8,0
2.075,11.425,12.3,0
3.9,15.774999999999999,17.3,0
1.0775,6.916666666666667,7.8,0
0.87,5.793589743589743,6.3,0
1.0116216216216216,7.7081081081081075,8.3,1
3.56,13.9,13.8,0
1.7600000000000002,9.836666666666668,10.3,0
4.8,31.942708333333336,21.3,0
1.2258823529411764,6.353921568627451,6.3,0
0.6,5.033333333333333,5.8,0
0.7083333333333334,8.223888888888888,14.8,0
1.3316666666666668,8.53888888888889,8.3,1
1.176,10.964444444444444,9.3,0
9.65157894736842,31.942708333333336,35.800000000000004,0
1.6263636363636365,11.968181818181819,17.3,1
2.638333333333333,16.469444444444445,14.3,0
1.9,10.783333333333333,10.3,0
2.3214285714285716,16.755952380952383,13.3,0
1.1891666666666667,10.520833333333334,12.3,1
0.7782352941176471,6.505882352941177,7.3,0
1.0374193548387096,6.557258064516129,6.3,0
6.5,24.633333333333333,24.3,0
0.775,11.602083333333333,7.3,1
1.01,7.005555555555556,6.3,1
0.9177083333333332,8.720138888888888,9.8,1
0.791578947368421,5.8807017543859645,4.8,0
1.0082178217821782,8.363861386138614,10.3,1
4.945,22.516666666666666,21.8,0
0.9530769230769232,8.007692307692308,7.799999999999999,1
10.82,31.942708333333336,33.8,0
4.068333333333333,21.194444444444443,20.8,0
2.2622222222222224,13.346296296296297,14.3,1
0.9033333333333333,5.2555555555555555,9.3,0
0.9587096774193548,7.353225806451612,8.3,0
7.01,19.016666666666666,23.8,0
1.0627777777777778,8.09537037037037,6.3,0
1.5539999999999998,12.143333333333334,10.8,0
4.18,20.266666666666666,17.3,1
1.0263461538461538,9.357051282051282,11.3,1
1.0571428571428572,7.707936507936508,9.3,0
2.066923076923077,13.137179487179488,11.8,1
1.752,31.942708333333336,8.3,0
1.294,10.261666666666667,11.8,0
1.307037037037037,9.525925925925925,13.8,0
3.3649999999999998,25.495833333333334,17.8,1
1.1034210526315789,8.050438596491228,7.800000000000001,1
2.0975,13.895833333333332,11.8,0
1.9585714285714286,16.673809523809524,11.3,0
3.9075,22.0375,14.3,0
0.9067741935483871,7.301075268817205,6.3,1
4.415,20.522916666666667,19.3,0
1.2646153846153847,10.725641025641027,8.8,1
4.74,31.942708333333336,25.3,0
1.1507142857142856,8.308333333333334,7.3,0
3.61125,17.74791666666667,12.8,0
0.1,1.5,4.300000000000001,0
2.4,9.516666666666667,11.3,0
1.8477777777777777,17.405555555555555,16.3,0
0.7854545454545455,5.865151515151515,7.299999999999999,0
1.6400000000000001,8.929166666666667,12.3,0
2.71,17.608333333333334,13.8,0
6.4,25.133333333333333,24.3,0
9.493333333333334,24.287499999999998,26.800000000000004,0
1.0834782608695652,8.333333333333332,6.8,0
0.0,0.03333333333333333,3.8,0
3.85,31.566666666666666,21.8,0
0.748,7.765555555555555,6.3,0
3.3,9.683333333333334,12.3,0
1.0116216216216216,7.7081081081081075,4.8,1
10.26,21.933333333333334,32.3,0
2.7,10.845833333333333,12.8,1
3.278,15.063333333333333,21.8,1
1.4534482758620688,10.461494252873562,11.8,0
1.7307692307692308,15.176923076923078,10.3,0
9.4,31.942708333333336,35.3,1
1.7737500000000002,10.960416666666667,8.3,0
0.6828947368421052,4.494736842105263,8.3,1
1.0,9.1,9.3,1
2.353846153846154,16.974358974358974,11.3,0
0.7416666666666667,6.263888888888889,6.3,0
1.393888888888889,9.988888888888889,8.8,0
9.65157894736842,31.942708333333336,27.300000000000004,0
0.67,4.083333333333333,5.8,0
0.9675,6.93125,8.8,0
3.1937499999999996,19.05,25.3,1
0.9,12.066666666666666,10.8,1
11.32,31.942708333333336,39.8,0
15.837142857142856,31.942708333333336,46.8,0
2.38,13.26,10.8,0
3.043636363636364,19.94393939393939,15.8,0
10.131388888888889,31.942708333333336,34.300000000000004,0
0.9544444444444444,7.5895061728395055,9.8,0
1.927741935483871,12.154301075268817,12.3,1
0.9964999999999999,6.278333333333333,5.8,0
0.91,5.366666666666666,7.8,1
2.2920000000000003,13.926666666666668,14.3,0
1.8376923076923077,12.765384615384615,10.8,0
9.918333333333333,27.387962962962963,28.300000000000004,0
1.2558064516129033,31.942708333333336,6.8,0
0.8,3.6666666666666665,6.3,0
1.3116216216216217,6.985135135135135,6.8,0
0.9085714285714286,7.696428571428571,7.299999999999999,0
2.2085714285714286,12.685714285714285,14.3,0
7.84,31.942708333333336,31.300000000000004,0
1.4788571428571429,11.307619047619047,11.3,0
0.9366666666666666,7.622222222222222,8.3,1
0.7794117647058824,9.048039215686273,6.800000000000001,1
3.11625,13.18125,15.8,0
1.8776470588235294,15.973529411764707,9.8,1
9.765,31.942708333333336,29.800000000000004,0
8.015,22.700000000000003,26.800000000000004,0
2.066923076923077,13.137179487179488,12.3,1
1.0374193548387096,6.557258064516129,6.8,1
10.248181818181818,26.978787878787877,37.3,0
5.632,19.39,17.3,1
1.01,7.005555555555556,8.8,0
9.07,31.942708333333336,29.8,0
3.265,13.883333333333333,13.8,0
1.4675510204081632,9.273469387755101,6.8,0
3.21,20.69375,15.8,0
2.86,16.4125,12.3,0
0.943,10.432500000000001,6.8,0
1.362857142857143,14.573809523809524,10.8,0
1.307037037037037,9.525925925925925,9.8,1
0.7076923076923076,5.083333333333333,5.3,0
1.0825925925925926,8.131481481481481,7.25,0
0.9278787878787879,31.942708333333336,13.8,1
1.0377777777777777,10.751851851851852,8.3,0
2.6,14.594444444444443,12.3,1
1.4311764705882353,7.469607843137255,8.8,0
1.4269565217391305,9.092753623188406,7.8,0
0.8345,6.94,7.799999999999999,0
1.7777777777777777,13.716666666666667,12.3,0
0.9964999999999999,6.278333333333333,7.3,0
0.9522222222222223,8.418518518518518,7.300000000000001,0
1.5315384615384615,10.844871794871795,9.8,0
6.5633333333333335,26.55,26.3,0
2.312307692307692,13.626923076923077,12.8,1
0.6018918918918919,5.559459459459459,5.8,0
10.248181818181818,26.978787878787877,30.800000000000004,0
4.601666666666667,24.472222222222218,26.3,0
0.744,3.906666666666667,5.3,0
1.4534482758620688,10.461494252873562,9.8,1
1.1475,7.192361111111111,9.3,1
0.9268421052631579,6.362280701754386,6.8,0
1.543,11.375,9.3,1
3.7960000000000003,15.636666666666667,14.8,0
0.9522222222222223,8.418518518518518,8.3,0
3.168,19.619999999999997,17.3,0
0.6136842105263158,4.926754385964912,4.8,0
2.0164285714285715,11.35,12.8,0
1.78375,15.716666666666667,15.8,1
0.9909375,7.9140625,6.8,0
0.886875,7.039583333333334,8.8,0
0.4,1.55,4.3,1
2.084285714285714,16.441666666666666,8.8,1
2.51875,18.385416666666668,16.8,0
3.8200000000000003,20.177777777777777,23.3,0
1.0082178217821782,8.363861386138614,11.3,0
1.57375,11.566666666666666,10.3,0
3.9866666666666664,17.044444444444448,16.3,0
1.9633333333333334,17.365555555555556,11.8,0
0.7,4.366666666666666,6.300000000000001,0
7.68,28.933333333333334,26.3,0
0.8346774193548387,4.848387096774194,8.8,1
1.1402083333333333,7.668055555555555,12.3,0
0.97,8.06060606060606,6.3,0
1.5530769230769232,13.426923076923078,10.8,1
2.758,19.273333333333333,13.8,0
1.7955555555555556,10.344444444444443,13.8,0
0.87,5.793589743589743,10.3,0
20.28,31.942708333333336,59.30000000000001,1
5.36,25.783333333333335,21.3,0
2.347142857142857,17.061904761904763,15.3,0
0.7527272727272727,5.59469696969697,14.3,1
1.9020000000000001,15.254444444444443,10.3,1
0.8328571428571429,5.002380952380952,6.8,1
0.9722857142857143,9.083809523809524,9.3,1
0.6822222222222223,5.48395061728395,4.8,0
1.0083333333333333,9.644444444444444,9.3,0
1.1552941176470588,12.74656862745098,12.3,0
1.6821052631578948,15.101754385964913,11.8,0
0.79,4.183333333333334,6.3,0
1.411111111111111,11.981481481481483,10.3,0
6.525,27.549999999999997,23.8,0
1.9775,13.970833333333333,12.3,0
0.5,2.9166666666666665,4.8,1
2.4588888888888887,13.066666666666668,10.8,0
1.495,9.105,9.3,1
1.9966666666666668,12.127777777777778,12.3,0
0.8552941176470588,7.216666666666667,7.3,1
1.0833333333333333,7.016666666666667,7.800000000000001,0
3.0775,10.566666666666666,13.3,0
1.4675510204081632,9.273469387755101,7.3,0
1.3766666666666667,11.138888888888888,9.3,0
0.8865217391304349,5.692028985507246,6.800000000000001,0
2.96,13.208333333333332,13.8,1
2.12,14.096666666666668,12.3,0
0.6,3.0,5.3,0
