trip_distance,duration,total_amount,rush_hour
2.44,15.866666666666667,13.3,0
9.0,39.883333333333326,33.8,0
0.36,1.5166666666666666,4.8,1
4.35,16.516666666666666,17.3,0
6.7,14.916666666666666,21.8,0
2.05,5.733333333333333,8.3,1
5.77,31.083333333333332,26.8,0
1.29,7.866666666666666,7.799999999999999,1
0.52,5.25,5.8,1
4.9,27.15,21.8,0
0.72,2.716666666666667,5.300000000000001,0
2.49,14.783333333333333,12.3,0
1.3,6.916666666666667,8.3,0
0.9,3.1333333333333333,5.8,0
1.4,9.083333333333334,8.299999999999999,1
1.53,12.533333333333333,10.3,0
8.65,34.63333333333333,30.3,0
1.6,13.15,10.8,0
0.8,6.783333333333333,7.3,0
2.03,12.933333333333334,13.25,1
0.9,4.483333333333333,5.800000000000001,0
2.1,14.366666666666667,12.3,1
0.6,3.566666666666667,5.8,0
0.8,8.75,7.8,0
3.01,21.1,17.3,1
1.43,6.85,8.8,1
1.2,16.433333333333334,11.8,0
1.22,12.25,9.8,1
1.18,10.05,8.799999999999999,0
1.0,3.55,6.8,0
1.35,5.066666666666666,7.8,0
4.01,15.933333333333334,16.3,0
0.91,3.8833333333333333,5.8,1
0.33,3.0166666666666666,5.3,0
2.5,25.966666666666665,18.3,1
1.3,15.55,12.3,1
5.8,25.233333333333334,23.3,0
1.4,14.383333333333333,11.8,1
2.09,11.766666666666667,11.3,0
1.9,12.483333333333333,10.8,0
4.55,24.083333333333332,20.3,1
1.0,4.516666666666667,6.3,0
4.23,24.533333333333335,18.8,1
5.7,14.5,18.8,0
2.07,9.016666666666667,9.8,0
1.03,3.9,6.3,0
1.34,15.583333333333334,11.8,0
5.86,39.68333333333333,31.8,1
12.0,39.883333333333326,54.8,1
0.6,4.4,6.3,0
2.1,17.2,13.3,1
1.45,8.85,9.8,1
12.0,39.883333333333326,40.3,1
1.13,4.516666666666667,6.8,0
2.69,12.133333333333333,12.3,0
11.76,39.883333333333326,44.8,1
3.11,26.283333333333335,17.8,0
0.86,11.066666666666666,8.8,1
0.5,4.333333333333333,6.8,1
0.6,3.3666666666666667,5.3,0
3.1,11.866666666666667,13.3,0
0.87,8.283333333333333,7.8,0
2.7,21.933333333333334,16.3,1
0.7,4.716666666666667,5.800000000000001,0
5.35,20.766666666666666,20.8,0
0.7,6.866666666666666,6.8,0
0.56,1.6,4.8,0
1.01,4.9,6.3,0
1.2,8.683333333333334,8.3,0
1.25,9.1,9.3,1
2.8,10.566666666666666,12.3,0
2.48,11.633333333333333,11.8,0
3.6,26.783333333333335,19.8,1
0.76,7.416666666666667,7.3,0
1.71,22.283333333333335,15.8,1
0.54,3.05,6.3,1
1.19,7.516666666666667,7.799999999999999,0
1.44,14.8,11.8,0
1.44,18.0,13.8,1
0.6,3.033333333333333,6.3,1
3.3,20.466666666666665,15.8,0
1.2,10.366666666666667,8.8,0
5.5,31.45,24.8,1
4.25,31.433333333333334,23.3,1
13.08,39.883333333333326,44.3,0
0.4,3.1,4.8,0
2.74,10.783333333333333,12.3,0
4.47,34.266666666666666,23.3,0
0.61,3.9166666666666665,5.8,0
2.85,17.166666666666668,14.8,0
1.6,12.35,9.8,0
1.19,7.283333333333333,8.8,1
3.0,7.366666666666666,11.3,0
2.85,21.716666666666665,15.8,0
5.16,34.53333333333333,25.3,0
1.0,5.083333333333333,7.3,1
3.3,24.783333333333335,17.8,0
1.2,13.0,10.3,0
2.86,35.18333333333333,22.8,0
2.31,13.166666666666666,11.8,0
0.44,3.9833333333333334,5.3,0
1.88,21.733333333333334,16.3,1
1.4,18.666666666666668,13.3,1
1.5,10.883333333333333,10.3,1
4.86,15.166666666666666,18.3,0
0.77,5.733333333333333,6.8,0
5.68,23.5,21.8,0
16.4,35.4,47.3,0
0.9,12.383333333333333,9.8,0
0.8,3.05,5.3,0
2.91,30.633333333333333,19.8,0
11.7,39.883333333333326,47.3,0
3.58,15.733333333333333,14.8,0
9.3,31.85,31.8,0
1.3,11.866666666666667,10.3,0
1.77,26.5,17.8,1
1.15,5.216666666666667,7.3,0
2.95,26.483333333333334,18.3,0
1.0,12.616666666666667,10.8,1
0.8,7.15,6.8,0
2.59,13.633333333333333,13.3,0
0.7,3.55,5.8,0
1.1,4.033333333333333,6.3,1
1.09,4.433333333333334,6.8,0
1.88,10.216666666666667,10.8,0
1.5,8.716666666666667,9.3,0
0.7,5.833333333333333,6.3,0
0.92,4.433333333333334,7.3,1
1.72,14.8,11.8,0
5.0,39.883333333333326,28.8,0
0.5,2.85,4.8,0
2.03,12.533333333333333,11.3,0
9.17,22.383333333333333,28.800000000000004,0
1.64,7.566666666666666,9.3,0
6.56,32.96666666666667,25.8,0
1.93,17.4,12.8,0
1.3,11.516666666666667,9.8,0
1.29,11.05,10.3,1
3.34,11.116666666666667,13.3,0
3.0,12.833333333333334,13.3,0
0.73,5.866666666666666,7.3,0
0.44,2.3666666666666667,4.8,0
10.47,16.116666666666667,29.8,0
1.87,15.916666666666666,12.8,0
4.31,19.65,18.3,0
0.5,3.1166666666666667,4.800000000000001,1
0.7,9.383333333333333,8.3,0
0.67,3.95,5.8,0
2.6,14.616666666666667,12.3,0
0.82,7.25,7.3,0
1.79,7.266666666666667,9.8,1
1.0,5.366666666666666,7.8,1
0.5,3.533333333333333,5.3,0
7.44,20.316666666666666,24.800000000000004,0
1.15,7.95,7.799999999999999,0
1.01,6.7,7.300000000000001,1
2.7,17.933333333333334,14.3,0
4.0,14.466666666666667,15.8,0
2.2,19.866666666666667,13.8,1
4.4,28.116666666666667,21.3,0
2.74,12.05,11.8,1
5.42,34.46666666666667,26.3,0
2.57,24.516666666666666,18.3,1
8.42,25.933333333333334,28.3,1
1.87,34.81666666666667,20.8,0
1.19,11.783333333333333,10.3,0
4.06,17.283333333333335,16.8,0
1.3,10.283333333333333,9.3,0
1.25,10.483333333333333,8.8,1
1.33,10.45,9.3,1
2.2,13.95,11.3,0
1.19,10.766666666666667,9.3,0
0.6,2.033333333333333,4.8,1
4.9,39.883333333333326,30.8,1
3.91,11.683333333333334,15.3,0
3.4,21.5,16.8,0
1.9,20.183333333333334,14.8,0
11.44,39.883333333333326,41.3,0
3.71,32.05,22.3,1
2.4,12.133333333333333,11.8,0
1.6,6.7,8.299999999999999,0
5.2,32.65,24.8,0
0.99,10.333333333333334,8.8,0
2.6,17.616666666666667,13.8,0
1.0,8.3,7.8,0
1.9,12.533333333333333,10.8,1
1.11,4.183333333333334,6.3,0
8.73,37.233333333333334,32.8,0
0.65,5.4,5.8,0
0.4,4.666666666666667,5.3,0
1.8,28.316666666666666,19.3,1
0.9,6.983333333333333,7.3,1
1.68,13.7,10.8,0
27.2,39.883333333333326,73.8,0
1.7,9.466666666666667,9.3,0
1.86,12.25,10.8,1
1.93,8.45,9.8,0
0.0,0.16666666666666666,4.3,1
1.5,19.633333333333333,13.8,0
0.7,1.3166666666666667,5.3,0
5.24,39.883333333333326,27.3,0
1.87,9.75,9.8,0
1.7,10.133333333333333,10.3,0
2.24,12.466666666666667,11.3,0
0.4,2.216666666666667,5.3,1
2.35,13.933333333333334,12.8,0
3.16,15.366666666666667,15.3,0
1.01,10.25,8.8,0
0.45,5.483333333333333,5.8,0
1.3,6.916666666666667,8.3,0
0.8,3.75,6.3,0
2.0,9.316666666666666,10.3,0
1.2,8.85,8.3,0
0.96,13.833333333333334,11.3,1
2.31,6.683333333333334,9.8,0
3.44,12.116666666666667,13.3,0
2.57,15.116666666666667,12.8,0
8.5,33.71666666666667,32.3,0
3.0,26.233333333333334,17.8,0
1.6,13.4,10.8,0
4.65,17.6,17.8,1
6.5,19.733333333333334,22.8,0
1.1,6.25,7.3,0
1.09,8.85,7.8,0
6.4,16.25,21.300000000000004,0
0.44,2.55,4.8,0
1.14,7.283333333333333,7.799999999999999,0
1.07,19.25,13.3,0
1.19,8.433333333333334,9.3,1
4.1,24.65,19.8,0
1.1,7.966666666666667,8.3,0
3.05,18.583333333333332,14.8,1
2.9,22.9,17.8,1
11.51,39.883333333333326,39.3,0
0.6,3.683333333333333,5.8,0
1.1,14.3,10.8,0
1.1,9.9,8.8,0
2.76,20.433333333333334,15.3,0
0.9,6.333333333333333,6.8,0
1.17,21.033333333333335,13.8,1
0.43,7.3,7.3,0
4.2,15.716666666666667,16.3,0
1.41,8.216666666666667,8.8,0
2.1,16.766666666666666,13.8,1
1.4,13.8,10.8,1
2.8,21.266666666666666,15.8,0
0.7,5.7,6.3,0
9.18,23.916666666666668,29.8,0
1.65,9.183333333333334,9.3,1
3.15,9.066666666666666,12.8,0
3.3,22.333333333333332,16.8,0
3.6,32.78333333333333,21.3,1
0.86,6.883333333333334,6.8,0
0.61,4.266666666666667,5.8,1
1.06,8.816666666666666,7.3,0
2.38,19.733333333333334,15.3,1
3.2,25.266666666666666,17.8,1
3.33,28.666666666666668,19.8,0
0.7,3.9,6.3,0
9.92,34.11666666666667,34.8,0
27.88,39.06666666666667,74.3,0
1.08,6.5,7.300000000000001,0
1.16,5.6,7.3,0
1.6,11.3,9.8,0
8.67,15.416666666666666,26.800000000000004,0
2.8,13.916666666666666,13.3,0
1.9,7.066666666666666,9.3,0
1.29,14.433333333333334,10.8,0
0.89,11.7,9.3,1
0.96,8.6,7.800000000000001,1
0.71,4.85,6.8,0
2.6,13.283333333333333,12.8,0
2.97,27.0,19.8,1
1.3,14.8,11.3,0
1.53,9.1,9.3,0
0.54,4.5,5.8,0
2.24,20.966666666666665,14.8,0
3.3,17.466666666666665,16.3,1
0.7,2.716666666666667,5.3,1
0.66,3.9833333333333334,5.8,0
0.9,6.466666666666667,6.8,0
9.0,30.05,30.300000000000004,0
1.4,6.8,8.299999999999999,0
0.6,3.55,5.3,1
10.69,39.883333333333326,39.3,0
2.09,12.566666666666666,12.3,1
0.0,0.0,4.3,1
1.4,10.366666666666667,10.3,1
1.7,11.166666666666666,9.8,0
0.8,4.733333333333333,6.8,1
2.36,9.016666666666667,10.8,0
2.2,16.966666666666665,13.8,1
1.7,11.933333333333334,10.3,0
1.45,9.266666666666667,9.3,0
4.1,22.983333333333334,18.8,0
3.7,17.783333333333335,16.799999999999997,0
2.6,24.55,17.8,1
4.4,30.4,21.8,0
1.31,6.5,7.299999999999999,1
0.83,3.3,5.3,1
0.7,4.75,5.8,1
2.85,15.183333333333334,14.3,0
0.64,3.45,5.300000000000001,0
1.85,9.433333333333334,10.3,0
3.8,20.666666666666668,17.299999999999997,0
2.47,15.65,12.8,1
0.6,4.433333333333334,6.8,1
1.93,23.416666666666668,16.8,0
13.3,34.583333333333336,41.3,0
4.8,20.1,19.3,0
1.0,5.8,7.300000000000001,0
3.3,22.416666666666668,16.799999999999997,1
1.79,10.633333333333333,9.8,0
1.17,6.416666666666667,7.300000000000001,0
0.37,0.9333333333333333,4.3,0
2.4,28.4,18.3,0
2.8,15.583333333333334,13.3,0
6.07,31.116666666666667,25.8,0
8.55,22.616666666666667,27.3,0
1.36,15.966666666666667,11.8,0
0.23,9.233333333333333,8.8,1
1.26,7.616666666666666,8.3,0
3.3,16.766666666666666,15.3,0
1.0,7.166666666666667,7.8,0
1.62,9.1,9.3,0
1.29,8.25,8.8,0
0.79,3.2666666666666666,6.3,1
1.1,6.316666666666666,8.3,1
1.0,7.133333333333334,8.299999999999999,1
0.9,5.25,7.299999999999999,1
0.95,7.266666666666667,7.3,0
1.33,15.6,12.3,0
3.04,14.466666666666667,13.3,0
1.6,11.85,10.3,0
2.08,39.883333333333326,12.3,0
1.11,4.1,6.3,0
2.5,16.516666666666666,13.8,0
0.9,14.6,10.8,1
1.3,13.8,10.8,1
1.8,21.383333333333333,14.8,1
3.7,18.05,17.3,0
9.0,18.266666666666666,28.300000000000004,0
7.11,34.45,28.8,1
3.54,18.916666666666668,16.8,0
1.01,8.483333333333333,7.799999999999999,0
1.1,25.066666666666666,15.8,0
2.24,14.9,12.3,0
0.58,3.466666666666667,6.3,1
1.14,5.266666666666667,6.8,1
0.88,3.05,6.3,0
0.9,5.933333333333334,7.8,1
0.91,6.433333333333334,7.299999999999999,0
0.8,5.933333333333334,6.8,0
3.41,19.666666666666668,16.3,0
1.0,3.55,6.3,0
1.42,11.066666666666666,10.3,0
1.2,7.216666666666667,7.799999999999999,0
1.4,12.05,9.8,1
1.26,12.433333333333334,10.8,1
2.4,16.5,13.8,1
1.8,13.25,11.3,0
3.13,13.466666666666667,13.8,1
2.9,17.533333333333335,14.8,0
1.69,8.833333333333334,8.799999999999999,0
1.38,13.783333333333333,10.8,0
2.33,8.533333333333333,10.3,0
1.3,10.316666666666666,8.8,0
1.43,12.133333333333333,9.8,0
4.9,27.75,21.8,1
2.4,21.05,16.3,1
1.7,10.066666666666666,9.8,0
4.2,39.883333333333326,26.8,1
1.71,7.433333333333334,8.8,0
1.59,6.716666666666667,8.8,1
7.5,39.883333333333326,33.3,0
1.4,6.483333333333333,8.3,0
8.8,27.233333333333334,29.3,1
2.4,13.233333333333333,12.3,0
0.4,6.066666666666666,6.3,0
0.5,3.466666666666667,5.3,0
16.49,36.11666666666667,46.8,1
2.8,19.55,14.8,0
0.7,6.166666666666667,6.3,0
1.84,5.383333333333334,8.8,0
0.6,7.616666666666666,7.800000000000001,0
1.74,21.933333333333334,14.8,1
1.03,4.45,6.3,1
0.8,14.3,10.3,0
0.9,8.9,7.800000000000001,0
1.0,6.483333333333333,7.3,0
1.36,6.75,7.8,0
2.53,23.583333333333332,15.3,0
0.4,4.833333333333333,5.8,0
1.96,11.683333333333334,10.8,1
1.95,11.483333333333333,11.3,0
1.2,11.5,9.3,0
1.08,7.733333333333333,7.8,0
0.34,8.566666666666666,7.3,0
4.1,19.5,17.3,0
2.64,10.75,11.3,0
2.58,15.333333333333334,13.8,0
0.48,3.45,5.300000000000001,0
1.0,6.883333333333334,8.3,1
3.63,26.533333333333335,19.8,1
1.64,4.666666666666667,7.799999999999999,0
0.7,2.65,5.300000000000001,0
1.0,7.3,8.3,1
7.89,20.95,25.300000000000004,0
2.2,16.366666666666667,12.8,1
0.9,6.333333333333333,7.3,0
0.4,2.3666666666666667,5.3,1
3.1,31.483333333333334,20.8,0
1.17,7.816666666666666,8.3,0
10.55,21.083333333333332,30.800000000000004,0
0.9,2.6333333333333333,5.8,0
15.26,31.466666666666665,44.3,1
0.48,2.3,5.3,0
5.74,22.816666666666666,21.8,1
0.6,7.65,7.300000000000001,0
14.9,39.883333333333326,48.3,0
0.7,6.566666666666666,6.8,1
1.43,5.35,7.3,0
0.96,4.983333333333333,6.3,1
7.86,29.55,28.3,0
3.6,24.1,18.3,0
13.8,39.883333333333326,44.8,1
1.05,4.883333333333334,6.8,0
1.95,16.133333333333333,11.8,0
4.7,23.933333333333334,22.3,1
0.6,2.3666666666666667,4.8,1
2.6,11.833333333333334,12.8,0
0.44,6.7,7.799999999999999,1
0.9,6.966666666666667,7.8,0
1.6,12.483333333333333,10.8,0
9.74,39.883333333333326,39.8,1
0.7,6.683333333333334,6.8,1
1.28,7.65,7.799999999999999,0
1.83,7.25,8.8,0
4.6,19.3,17.3,0
1.91,14.566666666666666,12.3,0
0.5,5.666666666666667,6.3,0
1.2,9.3,8.8,0
1.1,13.733333333333333,10.3,0
5.43,14.6,19.3,0
0.44,5.533333333333333,5.8,1
0.66,6.266666666666667,6.8,0
3.47,23.483333333333334,18.3,1
3.21,17.583333333333332,16.3,1
0.7,3.9,6.3,0
1.3,6.683333333333334,7.799999999999999,0
1.2,4.183333333333334,6.3,0
1.46,12.2,10.3,0
2.03,15.733333333333333,12.8,0
1.0,12.9,9.8,0
1.44,24.233333333333334,15.8,1
0.37,1.5666666666666667,5.3,1
1.06,8.933333333333334,9.3,1
5.1,31.733333333333334,23.8,0
1.47,11.566666666666666,9.8,0
2.7,0.5666666666666667,3.3,0
10.72,30.833333333333332,34.3,1
3.47,26.616666666666667,18.8,0
0.48,6.316666666666666,6.3,0
4.0,26.966666666666665,20.8,1
0.88,2.7,5.8,0
4.9,28.133333333333333,22.8,0
0.54,4.266666666666667,6.3,1
2.8,17.766666666666666,14.8,0
0.78,4.116666666666666,5.8,0
2.01,13.35,11.3,1
0.78,7.9,8.3,1
1.27,9.666666666666666,8.799999999999999,0
5.58,19.733333333333334,20.3,1
0.76,3.6,5.8,0
1.53,17.216666666666665,13.8,1
1.34,6.716666666666667,7.3,1
2.26,14.85,13.8,1
1.85,9.0,10.8,0
2.9,18.483333333333334,14.8,1
3.6,22.833333333333332,18.3,1
0.83,5.283333333333333,6.3,1
1.3,5.866666666666666,7.3,0
1.4,13.583333333333334,10.8,0
1.01,10.45,8.8,0
1.48,11.45,10.8,1
3.17,26.1,18.3,0
1.6,9.216666666666667,9.3,0
1.8,10.65,10.3,0
3.01,23.683333333333334,16.8,0
1.15,14.616666666666667,11.8,1
7.85,36.43333333333333,30.800000000000004,0
4.8,13.3,16.799999999999997,1
0.3,2.1333333333333333,5.3,1
2.3,18.683333333333334,14.3,0
2.18,11.85,11.3,1
2.9,11.1,12.3,0
3.5,16.716666666666665,15.8,0
2.7,13.85,12.8,0
1.5,11.65,9.8,1
1.5,8.633333333333333,8.8,1
6.19,20.533333333333335,22.3,0
4.24,26.683333333333334,20.3,0
1.66,9.266666666666667,9.3,0
2.28,13.55,11.8,0
1.18,9.05,9.3,1
1.4,8.133333333333333,8.8,0
1.32,8.15,8.3,0
2.5,17.483333333333334,13.8,0
1.67,15.766666666666667,12.8,1
10.4,31.35,33.8,1
1.34,12.0,8.8,1
2.15,10.633333333333333,10.8,1
2.6,14.916666666666666,13.8,0
2.4,17.133333333333333,13.8,0
2.75,17.9,15.3,1
1.1,12.85,10.3,0
3.5,30.85,21.8,0
1.8,10.433333333333334,9.8,0
13.05,39.883333333333326,51.3,0
1.78,11.9,10.3,0
4.93,39.13333333333333,27.8,0
13.38,39.883333333333326,39.8,0
5.12,17.983333333333334,19.3,0
2.9,15.266666666666667,13.8,0
4.2,29.133333333333333,20.8,0
3.49,23.3,17.3,0
1.25,6.733333333333333,7.3,1
9.1,16.583333333333332,26.800000000000004,1
4.66,23.566666666666666,19.8,0
2.4,14.466666666666667,13.3,0
0.9,6.216666666666667,7.3,1
0.37,11.716666666666667,9.3,0
1.51,13.366666666666667,11.8,1
6.9,21.533333333333335,23.3,0
2.8,19.833333333333332,14.8,0
1.1,7.516666666666667,7.8,0
1.28,7.333333333333333,7.3,1
1.4,5.25,6.8,1
1.5,12.916666666666666,10.8,0
5.3,22.066666666666666,20.8,0
4.28,16.25,16.8,0
1.3,11.866666666666667,9.8,0
1.6,15.2,11.8,0
0.72,4.816666666666666,6.3,0
1.1,10.083333333333334,9.3,0
1.0,6.55,7.3,0
2.7,12.45,12.8,0
5.6,17.783333333333335,20.8,0
10.5,37.733333333333334,36.3,0
3.72,25.8,18.8,0
1.21,20.083333333333332,13.3,0
0.8,5.866666666666666,6.800000000000001,0
1.25,9.0,8.3,0
1.24,8.616666666666667,8.3,1
2.28,19.616666666666667,14.3,0
0.8,6.533333333333333,6.8,0
0.75,2.9833333333333334,5.8,0
12.03,26.316666666666666,36.8,0
1.8,14.533333333333333,11.8,0
1.35,7.066666666666666,8.8,0
1.79,34.6,20.8,0
1.48,4.866666666666666,7.300000000000001,0
1.8,11.5,10.3,0
0.7,6.5,7.8,1
3.6,23.183333333333334,18.3,0
1.29,23.75,15.3,0
1.93,14.766666666666667,12.3,0
4.06,18.783333333333335,17.3,0
3.73,12.066666666666666,15.3,0
1.97,6.216666666666667,8.3,0
1.0,16.433333333333334,11.8,0
9.41,39.883333333333326,37.3,0
2.4,11.15,11.3,0
1.5,9.35,9.3,0
0.93,6.916666666666667,8.3,1
0.7,5.5,6.3,0
0.56,4.6,6.3,0
0.84,6.916666666666667,7.3,0
0.66,2.0166666666666666,4.8,1
0.61,4.383333333333334,6.3,0
1.34,8.05,7.8,1
1.43,11.133333333333333,9.8,0
1.5,11.133333333333333,9.8,0
1.3,9.383333333333333,8.8,0
3.17,11.333333333333334,12.8,0
0.5,5.883333333333334,6.3,0
5.7,18.616666666666667,20.8,0
1.9,17.716666666666665,13.3,0
1.0,6.85,7.8,0
7.7,19.966666666666665,25.3,0
1.03,5.4,7.3,0
2.3,17.9,14.3,1
2.35,11.183333333333334,10.8,1
19.92,29.55,54.8,0
1.1,12.916666666666666,10.3,0
8.1,27.133333333333333,27.8,0
2.03,8.266666666666667,9.8,0
3.54,15.3,15.3,1
1.97,16.5,12.3,1
3.67,17.65,15.8,0
4.01,39.883333333333326,26.3,1
0.7,6.983333333333333,6.8,0
4.1,22.216666666666665,18.8,0
3.74,20.7,16.8,1
2.3,8.466666666666667,10.3,0
1.21,9.333333333333334,9.8,1
0.6,4.533333333333333,5.800000000000001,0
1.6,10.783333333333333,9.8,0
0.59,3.05,5.3,0
1.14,7.616666666666666,8.3,1
1.77,11.616666666666667,10.3,0
0.7,5.633333333333334,6.8,1
2.22,12.6,11.8,0
0.9,9.45,8.8,0
2.5,14.4,13.3,0
2.8,24.683333333333334,18.8,0
0.7,4.4,5.8,0
0.5,1.5833333333333333,4.8,0
2.1,9.933333333333334,10.3,0
0.64,1.7666666666666666,5.3,0
1.2,11.316666666666666,9.8,0
1.29,8.433333333333334,9.3,1
0.9,13.35,10.3,0
9.61,39.883333333333326,36.3,0
1.16,6.033333333333333,7.3,0
1.9,6.183333333333334,8.3,0
2.9,25.05,18.3,1
2.3,21.733333333333334,15.8,0
1.16,4.25,6.8,0
2.46,14.9,12.3,0
3.17,17.65,15.3,0
7.74,26.916666666666668,26.8,0
8.15,39.883333333333326,40.3,0
1.05,7.216666666666667,7.3,0
0.45,1.9166666666666667,4.8,0
0.49,4.333333333333333,5.8,0
0.91,5.633333333333334,7.8,1
2.75,11.95,12.3,0
0.91,4.133333333333334,6.8,0
2.4,20.433333333333334,14.8,1
4.63,23.8,19.8,1
0.8,5.916666666666667,6.3,0
0.96,3.7666666666666666,6.3,0
1.5,10.616666666666667,9.3,0
1.0,7.316666666666666,7.800000000000001,1
3.55,13.0,14.8,0
0.69,5.45,6.3,0
1.7,9.416666666666666,9.8,0
1.69,10.916666666666666,10.3,0
1.7,13.416666666666666,11.3,0
1.24,9.75,8.8,1
0.75,5.883333333333334,7.300000000000001,0
0.8,19.9,14.3,0
1.2,12.016666666666667,10.3,0
2.9,19.483333333333334,14.8,1
2.2,17.533333333333335,13.8,0
0.43,4.2,5.3,0
0.96,12.816666666666666,9.8,0
0.9,5.816666666666666,6.3,1
0.64,1.5666666666666667,4.8,0
2.4,22.433333333333334,15.8,0
2.53,12.316666666666666,12.3,0
1.8,10.05,10.3,0
0.66,3.75,6.3,0
16.4,39.883333333333326,49.3,0
0.9,4.916666666666667,6.800000000000001,0
1.3,8.35,9.3,0
3.63,14.483333333333333,15.3,0
1.4,8.85,8.8,0
0.67,3.0833333333333335,5.3,0
1.49,5.566666666666666,7.799999999999999,0
1.8,9.2,9.8,1
8.07,27.466666666666665,28.800000000000004,0
2.3,19.2,15.3,1
1.25,5.816666666666666,7.3,0
1.68,14.516666666666667,11.3,0
0.91,5.716666666666667,6.3,0
2.1,16.133333333333333,12.8,0
1.93,14.483333333333333,12.3,0
8.25,39.883333333333326,33.8,0
1.2,9.683333333333334,8.8,1
5.5,24.233333333333334,22.3,0
2.2,11.316666666666666,11.3,0
4.8,30.066666666666666,23.3,0
2.17,10.333333333333334,10.8,0
7.08,32.083333333333336,28.3,1
1.8,20.15,14.8,1
0.8,3.7333333333333334,6.3,0
0.49,1.75,4.3,0
1.3,10.25,9.8,1
0.8,8.416666666666666,7.8,0
0.6,2.183333333333333,4.8,1
3.7,22.85,17.3,0
0.0,0.08333333333333333,4.3,1
1.06,8.1,8.3,1
1.5,8.95,9.8,1
9.42,39.883333333333326,39.8,0
1.4,11.483333333333333,10.3,0
0.8,7.45,7.3,0
0.56,3.6,5.3,0
3.4,24.8,18.8,0
0.63,6.066666666666666,6.3,1
0.33,1.5333333333333334,4.8,0
1.84,18.066666666666666,12.8,0
1.3,12.966666666666667,11.3,1
12.7,38.81666666666667,41.3,1
1.67,11.583333333333334,9.8,0
0.92,9.316666666666666,8.3,0
5.5,39.883333333333326,33.300000000000004,0
1.89,11.55,10.3,0
0.2,4.216666666666667,5.3,0
4.7,18.616666666666667,18.3,0
0.5,12.633333333333333,9.3,1
0.9,7.383333333333334,8.3,1
2.1,12.933333333333334,11.8,0
0.7,3.6166666666666667,5.800000000000001,0
0.81,6.55,6.8,0
2.5,14.433333333333334,12.8,0
1.3,10.95,10.3,0
0.6,7.216666666666667,6.8,0
2.4,14.4,12.3,0
3.71,12.483333333333333,14.3,0
1.5,3.066666666666667,7.3,0
2.98,8.433333333333334,11.3,0
4.83,14.466666666666667,17.3,0
0.77,3.15,6.3,1
2.2,6.216666666666667,9.8,0
1.0,8.783333333333333,9.3,1
2.74,9.983333333333333,11.3,0
1.53,9.016666666666667,9.3,0
5.1,39.883333333333326,29.3,0
2.0,18.533333333333335,14.3,0
1.6,33.266666666666666,21.3,1
0.8,9.733333333333333,8.299999999999999,0
2.9,12.483333333333333,12.8,0
1.3,10.433333333333334,9.3,1
2.3,32.03333333333333,20.8,1
1.65,14.466666666666667,11.3,0
3.92,19.183333333333334,16.8,0
2.45,19.033333333333335,14.8,0
1.92,14.45,11.3,0
4.4,28.066666666666666,21.3,0
0.6,3.1,5.3,0
3.92,25.533333333333335,19.8,0
0.73,5.283333333333333,6.8,0
0.68,5.55,6.3,0
4.48,17.05,17.3,1
3.3,9.833333333333334,12.8,0
0.9,12.233333333333333,9.3,0
3.01,10.333333333333334,12.3,0
2.1,12.133333333333333,10.8,0
1.0,11.966666666666667,9.8,1
0.97,5.55,6.3,0
0.94,5.316666666666666,7.299999999999999,0
0.9,4.866666666666666,6.3,0
7.6,26.766666666666666,27.3,0
1.57,11.0,9.8,0
2.7,17.266666666666666,14.8,1
4.22,13.983333333333333,16.299999999999997,0
1.6,11.55,9.3,0
5.96,20.25,20.8,1
2.5,14.183333333333334,12.8,0
1.97,30.583333333333332,19.8,1
1.42,10.683333333333334,9.8,0
1.77,13.066666666666666,12.3,1
0.0,0.21666666666666667,3.3,1
10.9,20.85,32.8,0
0.8,5.616666666666666,6.3,1
1.36,8.683333333333334,8.3,1
2.22,28.566666666666666,19.3,1
2.33,24.85,18.3,1
2.7,15.766666666666667,13.3,0
1.8,6.216666666666667,8.8,0
14.0,39.15,43.3,0
0.8,6.55,7.8,1
0.76,3.3833333333333333,5.8,0
2.27,9.483333333333333,10.3,0
1.8,6.366666666666666,8.3,1
2.57,8.616666666666667,11.3,0
1.32,11.266666666666667,9.3,0
0.88,7.933333333333334,7.799999999999999,1
2.25,17.583333333333332,13.8,1
1.6,13.283333333333333,10.3,1
1.1,6.683333333333334,7.3,0
0.14,0.8666666666666667,3.3,1
0.53,4.066666666666666,5.300000000000001,0
10.49,39.883333333333326,40.8,0
1.2,14.333333333333334,10.8,0
2.58,26.116666666666667,18.3,1
1.6,7.466666666666667,8.3,1
5.0,15.533333333333333,18.3,0
5.92,39.883333333333326,27.8,0
0.8,14.183333333333334,10.3,1
1.8,7.683333333333334,8.8,0
0.72,6.3,7.3,1
1.87,3.65,7.799999999999999,0
2.08,16.916666666666668,12.8,0
1.7,11.733333333333333,11.3,1
2.34,28.466666666666665,18.3,1
4.0,18.716666666666665,16.8,0
3.24,15.933333333333334,13.8,0
1.13,4.483333333333333,6.800000000000001,0
1.7,10.833333333333334,10.3,0
0.9,4.083333333333333,6.3,1
1.8,11.9,10.8,0
1.12,10.783333333333333,9.8,0
1.5,26.4,16.8,0
1.23,17.766666666666666,11.3,0
3.79,17.85,16.8,0
1.03,7.566666666666666,7.3,0
1.84,9.65,10.3,1
2.0,15.783333333333333,12.8,0
4.31,17.15,16.8,0
1.8,17.55,12.8,0
